block_number,timestamp,total_borrowed,base_interest_rate,supply_rate,available_liquidity,expected_liquidity,total_supply,locked_lp_usd_balance,credit_manager_borrowed,credit_manager_debt_limit,credit_manager_borrowable,locked_lp_bnb_balance
47576147,2025-03-18 19:01:47,1266295009345825842660,230436259561476880482000000,187115395318194877319967869,266170792356754695612,1559467006756996681999,1532465801702580538272,0.0,0,0,0,
47590147,2025-03-19 06:41:55,1266295009345825842660,230436259561476880482000000,187066745563301365028798104,266170792356754695612,1559872571559093345187,1532465801702580538272,0.0,0,0,0,
47604147,2025-03-19 18:21:56,1266295009345825842660,230436259561476880482000000,187018129200004023599881625,266170792356754695612,1560278068779928946754,1532465801702580538272,0.0,0,0,0,
47618147,2025-03-20 06:02:00,1266295009345825842660,230436259561476880482000000,186969534629931253246946318,266170792356754695612,1560683594964162146159,1532465801702580538272,0.0,0,0,0,
47632147,2025-03-20 17:42:01,1266295009345825842660,230436259561476880482000000,186920968774815805220814034,266170792356754695612,1561089092184997747726,1532465801702580538272,0.0,0,0,0,
47646147,2025-03-21 05:22:06,1266295009345825842660,230436259561476880482000000,186872423521772906910103636,266170792356754695612,1561494628023696813077,1532465801702580538272,0.0,0,0,0,
47660147,2025-03-21 17:02:06,1266295009345825842660,230436259561476880482000000,186823909251571427612934171,266170792356754695612,1561900115590066548697,1532465801702580538272,0.0,0,0,0,
47674147,2025-03-22 04:42:06,1266295009345825842660,232083493165771858287000000,188478749579705730684549764,263116699970457605601,1559253601812980702729,1529411709316283448261,0.0,0,0,0,
47688147,2025-03-22 16:22:18,1266295009345825842660,232083493165771858287000000,188429398264861723406311489,263116699970457605601,1559661984030051522807,1529411709316283448261,0.0,0,0,0,
47702147,2025-03-23 04:02:18,1266295009345825842660,232083493165771858287000000,188380086872850468755007300,263116699970457605601,1560070249599816695694,1529411709316283448261,0.0,0,0,0,
47716147,2025-03-23 15:42:18,1266295009345825842660,232083493165771858287000000,188330801283364990244689633,263116699970457605601,1560478515169581868581,1529411709316283448261,0.0,0,0,0,
47730147,2025-03-24 03:22:21,1266295009345825842660,232083493165771858287000000,188281537958521282900332967,263116699970457605601,1560886809901173453265,1529411709316283448261,0.0,0,0,0,
47744147,2025-03-24 15:02:31,1266295009345825842660,232083493165771858287000000,188232292195882549140532176,263116699970457605601,1561295172677026665479,1529411709316283448261,0.0,0,0,0,
47758147,2025-03-25 02:42:33,1266295009345825842660,232083493165771858287000000,188183081557903758703230005,263116699970457605601,1561703457688009446232,1529411709316283448261,0.0,0,0,0,
47772147,2025-03-25 14:22:33,1254295009345825842660,225965946931013915254000000,181417016021252882780707994,275671502137171795374,1562300856522031473887,1529966511482997638034,0.0,0,0,0,
47786147,2025-03-26 02:02:47,1164595009345825852660,178851213263663491049000000,133292712339288333408705948,368077388324977871611,1562645299407826263692,1532672397670803724271,0.0,0,0,0,
47800147,2025-03-26 13:42:47,1164595009345825852660,182462045700454697854000000,136753604558201206873543001,358986680024641228677,1553848532945569875401,1523581689370467081337,0.0,0,0,0,
47814147,2025-03-27 01:23:15,1164595009345825852660,182462045700454697854000000,136727320116393141527396563,358986680024641228677,1554147244580581719081,1523581689370467081337,0.0,0,0,0,
47828147,2025-03-27 13:03:17,1164595009345825852660,182462045700454697854000000,136701062027646063031658744,358986680024641228677,1554445771422062814024,1523581689370467081337,0.0,0,0,0,
47842147,2025-03-28 00:43:18,1164595009345825852660,182462045700454697854000000,136674814647346112622615177,358986680024641228677,1554744291156100418631,1523581689370467081337,0.0,0,0,0,
47856147,2025-03-28 12:23:18,1164595009345825852660,182462045700454697854000000,136648577968966329332955194,358986680024641228677,1555042803782694532903,1523581689370467081337,0.0,0,0,0,
47870147,2025-03-29 00:03:23,1164595009345825852660,182462045700454697854000000,136622348240046025005902660,358986680024641228677,1555341351946506098854,1523581689370467081337,0.0,0,0,0,
47884147,2025-03-29 11:43:23,1164595009345825852660,182462045700454697854000000,136596131699217159232609969,358986680024641228677,1555639864573100213124,1523581689370467081337,0.0,0,0,0,
47898147,2025-03-29 23:23:23,1164595009345825852660,182462045700454697854000000,136569925217872110705738202,358986680024641228677,1555938377199694327395,1523581689370467081337,0.0,0,0,0,
47912147,2025-03-30 11:03:31,1164595009345825852660,182462045700454697854000000,136543723801383707527262857,358986680024641228677,1556236946685836364355,1523581689370467081337,0.0,0,0,0,
47926147,2025-03-30 22:43:33,1164595009345825852660,182462045700454697854000000,136517536176826637832385603,358986680024641228677,1556535473527317459298,1523581689370467081337,0.0,0,0,0,
47940147,2025-03-31 10:23:34,1164595009345825852660,182462045700454697854000000,136491359218482092054879961,358986680024641228677,1556833993261355063905,1523581689370467081337,0.0,0,0,0,
47954147,2025-03-31 22:03:36,1164595009345825852660,182462045700454697854000000,136465191674081783710740561,358986680024641228677,1557132520102836158848,1523581689370467081337,0.0,0,0,0,
47968147,2025-04-01 09:43:42,1164595009345825852660,182462045700454697854000000,136439031670623946895483733,358986680024641228677,1557431075374091215136,1523581689370467081337,0.0,0,0,0,
47982147,2025-04-01 21:23:42,1164595009345825852660,183024921808266350770000000,136855700796666734046809499,358736290336713464361,1557479222882387148305,1523331299682539317021,0.0,0,0,0,
47996147,2025-04-02 09:03:42,1164595009345825852660,183024921808266350770000000,136829398834396664280879630,358736290336713464361,1557778608541504524025,1523331299682539317021,0.0,0,0,0,
48010147,2025-04-02 20:44:02,1164595009345825852660,183024921808266350770000000,136803094462479724029693214,358736290336713464361,1558078136765221479449,1523331299682539317021,0.0,0,0,0,
48024147,2025-04-03 08:24:09,1164595009345825852660,183024921808266350770000000,136776808335497451547570988,358736290336713464361,1558377572321948708065,1523331299682539317021,0.0,0,0,0,
48038147,2025-04-03 20:04:14,1164595009345825852660,183024921808266350770000000,136750533558897940064839152,358736290336713464361,1558676993622215978711,1523331299682539317021,0.0,0,0,0,
48052147,2025-04-04 07:44:14,1164595009345825852660,183024921808266350770000000,136724272000885716189210132,358736290336713464361,1558976379281333354432,1523331299682539317021,0.0,0,0,0,
48066147,2025-04-04 19:24:15,1164595009345825852660,231553673632616132269000000,186558835706304143650475818,244872526664640690577,1445475641436608771605,1409467536010466543237,0.0,0,0,0,
48080147,2025-04-05 07:04:18,1164595009345825852660,231553673632616132269000000,186510490350456455521716625,244872526664640690577,1445850322957863198339,1409467536010466543237,0.0,0,0,0,
48094147,2025-04-05 18:44:18,1164595009345825852660,231553673632616132269000000,186462173495116759814715942,244872526664640690577,1446224977718063325064,1409467536010466543237,0.0,0,0,0,
48094148,2025-04-05 18:44:21,1164595009345825852660,231553673632616132269000000,186462170044806929500501362,244872526664640690577,1446225004479117625073,1409467536010466543237,,0,0,0,6.573432333767562e+18
48108148,2025-04-06 06:24:21,1164595009345825852660,231553673632616132269000000,186413878218413670754735853,244872526664640690577,1446599659239317751798,1409467536010466543237,,0,0,0,6.573432333767562e+18
48122148,2025-04-06 18:04:25,1164595009345825852660,231553673632616132269000000,186365606804088654760747351,244872526664640690577,1446974349680923611869,1409467536010466543237,,0,0,0,6.573432333767562e+18
